ProjectId,DesignElementId,ElementTypeId,ParentDesignElementId,StartingDate,DueDate,Name,Description,CreationDate,UpdateDate
141373,293,4,218,,,GD1,"### **Obstacles:**
- Has 2 %177 [**1_BB_1, 1_BB_2**] littered at a certain area.
- Has 14 %176 [**1_SPIKES_1 to 1_SPIKES_14**] scattered across the scene.

### **Interactables:**
- Has 15 %174 [**1_PPF_1 to 1_PPF_15**] scattered across the scene.
- Has a %168 [**1_SP_1**] at a certain place.
- %358 [**1_SDG_1**] is initially closed, opens when the %166 [**1_LEVER_1**] is activated.
- Has a %260 [**1_DG_1**] at a specific place.",3/30/2021 5:51:33 AM,3/31/2023 7:57:56 AM
141373,294,4,218,,,GD2,"### **Obstacles:**
- Has a %177 [**2_BB_1**] at a specific place.
- Has 16 %176 [**2_SPIKES_1 tp 2_SPIKES_16**] scattered across certain areas.

### **Interactables:**
- Has a %260 [**2_DG_1**] at a specific place.
- Has a %207 [**2_KSF_5**] at a specific place.
- %358 [**2_SDG_1**] is initially closed, opens after activating the %166 [**2_LEVER_1**].
- %358 [**2_SD_1**] is initially closed, opens after activated the %166 [**2_LEVER_2**].
- Has 11 %174 [**2_PPF_1 to 2_PPF_11**] scattered across the scene.
- Has a %15 [**2_SS_1**] at a specific area which gives %95 to the player.


**Mini Changelog:**

October 12, 2022
- Changes: Added %174 [**2_PPF_12**] at a specific place, near the %15 [**2_SS_1**].
Reason: Adjusting to the Game Designer's Map Design",3/30/2021 5:51:40 AM,3/31/2023 7:41:22 AM
141373,295,4,218,,,GD3,"### **Obstacles:**
- Has  2 %177 [**3_BB_1, 3_BB_2**] littered at certain areas.
- Has 11 %176 [**3_SPIKES_1 to 3_SPIKES_11**] littered at certain areas.

### **Interactables:**
- Has 1 %261 [**3_FG_1**] at a specific place
- Has 7 %174 [**3_PPF_1 to 3_PPF_7**] at littered at certain areas.
- Has a %168 [**3_SP_1**] at a specific area.
- %166 [**3_LEVER_1**] opens %167 [**3_SD_1**]

### **Breakables:**
- Has a %201 [**3_BkBW_1**] at a specific place.",3/30/2021 5:52:39 AM,3/31/2023 7:41:22 AM
141373,296,4,218,,,GD4,"### **Obstacles:**
- Has 12 %176 [**4_SPIKES_1 to 4_SPIKES_12**] scattered across the scene.

### **Interactables:**
- Has a %242 [**4_SK_1**] at a specific place.
- Has a %208 [**4_LD_1**] which opens using a %242 [**4_SK_1**].
- Has 4 %174 [**4_PPF_1, 4_PPF_2, 4_PPF_3, 4_PPF_4**] littered at certain areas.

### **Events:**
- %167 [**4_SD_1, 4_SD_2**] are initially open, closes when the player enters the area trigger. Opens again after defeating %407.",3/30/2021 5:53:23 AM,3/31/2023 7:41:22 AM
141373,299,4,223,,,LC1,"### **Obstacles:**
- Has 8 %204 [**1_BD_1 to 1_BD_8**] littered at a specific area.
- %204 [**1_BD_1**] stops dropping boulders once %315 [**1_ESB_1**] is destroyed.
- %204 [**1_BD_2**] stops dropping boulders once %315 [**1_ESB_2**] is destroyed.
- %204 [**1_BD_4**] stops dropping boulders once %315 [**1_ESB_3**] is destroyed.
- %204 [**1_BD_5**] stops dropping boulders once %315 [**1_ESB_4**] is destroyed.
- %204 [**1_BD_7**] stops dropping boulders once %315 [**1_ESB_5**] is destroyed.
- Has 11 %178 scattered at certain areas. The %389 [**1_Smr_1 to 1_Smr_11**]. The %388 [**1_ST_1 to 1_ST_11**].
- Once the %388 [**1_ST_1**] is triggered it activates the %389 [**1_Smr_1**] to collide with itself.
- Once the %388 [**1_ST_2**] is triggered it activates the %389 [**1_Smr_2**] to collide with itself.
- Once the %388 [**1_ST_3**] is triggered it activates the %389 [**1_Smr_3**] to collide with itself.
- Once the %388 [**1_ST_4**] is triggered it activates the %389 [**1_Smr_4**] to collide with itself.
- Once the %388 [**1_ST_5**] is triggered it activates the %389 [**1_Smr_5**] to collide with itself.
- Once the %388 [**1_ST_6**] is triggered it activates the %389 [**1_Smr_6**] to collide with itself.
- Once the %388 [**1_ST_7**] is triggered it activates the %389 [**1_Smr_7**] to collide with itself.
- Once the %388 [**1_ST_8**] is triggered it activates the %389 [**1_Smr_8**] to collide with itself.
- Once the %388 [**1_ST_9**] is triggered it activates the %389 [**1_Smr_9**] to collide with itself.
- Once the %388 [**1_ST_10**] is triggered it activates the %389 [**1_Smr_10**] to collide with itself.
- Once the %388 [**1_ST_11**] is triggered it activates the %389 [**1_Smr_11**] to collide with itself.
- Has 5 %176 [**1_SPIKES_1, 1_SPIKES_2, 1_SPIKES_3, 1_SPIKES_4, 1_SPIKES_5**] at certain areas.
- Has 7 %197 [**1_QS_1 to 1_QS_7**] littered across the area.
- Has 5 %196 [**1_SdF_1, 1_SdF_2, 1_SdF_3, 1_SdF_4, 1_SdF_5**].

### **Interactables:**
- %360 [**1_MO_1**] when moved to a specific place can block %196 [**1_SdF_1**] from flowing further.
- Has a %260 [**1_DG_1**] at a specific place.
- Has 11 %174 [**1_PPF_1 to 1_PPF_11**] littered across certain areas.
- Has a %170 [**1_RG_1**] at a specific place.
- Has a %171 [**1_SG_1**] at a specific place.
- After breaking the %354 [**1_Bkd_1**] the %193 [**1_CW_1**] hangs down and opens %167 [**1_SD_2**].
- After breaking the %354 [**1_Bkd_1**] the %193 [**1_CW_2**] hangs down and opens %167 [**1_SD_1**].
- Has 2 %168 [**1_SP_1, 1_SP_2**] at specific areas.
- %194 [**1_TE_1, 1_TE_2**] extends the %347 [**1_TPF_1, 1_TPF_2**] to its designated place.


### **Breakables:**
- %354 [**1_Bkd_1**] supports the %193 [**1_CW_1**].
- %354 [**1_Bkd_2**] supports the %193 [**1_CW_2**].
- Has a %163 [**1_BSW_1**].
- Has a %164 [**1_BSF_1**].
- Has 4 %165 [**1_BWW_1 to 1_BWW_4**].
- Has 2 %201 [**1_BkBW_1, 1_BkBW_2**]
- Has 2 %387 [**1_HS_1, 1_HS_2**] at specific places.

### **Connects to:**
- %170 [**1_RG_1**] connects to %213.
- %450 [**1_TG_1**] connects to %212.

**Mini Changelog:**
March 3, 2022:
- Changes: From %171 [**1_SG_1**] to %450 [**1_TG_1**].",3/30/2021 5:54:55 AM,3/31/2023 7:41:26 AM
141373,300,4,223,,,LC2,"### **Obstacles:**
- Has a %196 [**2_SdF_1**] at a specific place.
- %176 [**2_SPIKES_1, 2_SPIKES_2, 2_SPIKES_3**] littered at a specific area.
- Has 20 %178 scattered at certain areas. The %389 [**2_Smr_1 to 2_Smr_20**]. The %388 [**2_ST_1 to 2_ST_20**]. 
- Once the %388 [**2_ST_1**] is triggered it activates the %389 [**2_Smr_1**] to collide with itself.
- Once the %388 [**2_ST_2**] is triggered it activates the %389 [**2_Smr_2**] to collide with itself.
- Once the %388 [**2_ST_3**] is triggered it activates the %389 [**2_Smr_3**] to collide with itself.
- Once the %388 [**2_ST_4**] is triggered it activates the %389 [**2_Smr_4**] to collide with itself.
- Once the %388 [**2_ST_5**] is triggered it activates the %389 [**2_Smr_5**] to collide with itself.
- Once the %388 [**2_ST_6**] is triggered it activates the %389 [**2_Smr_6**] to collide with itself.
- Once the %388 [**2_ST_7**] is triggered it activates the %389 [**2_Smr_7**] to collide with itself.
- Once the %388 [**2_ST_8**] is triggered it activates the %389 [**2_Smr_8**] to collide with itself.
- Once the %388 [**2_ST_9**] is triggered it activates the %389 [**2_Smr_9**] to collide with itself.
- Once the %388 [**2_ST_10**] is triggered it activates the %389 [**2_Smr_10**] to collide with itself.
- Once the %388 [**2_ST_11**] is triggered it activates the %389 [**2_Smr_11**] to collide with itself.
- Once the %388 [**2_ST_12**] is triggered it activates the %389 [**2_Smr_12**] to collide with itself.
- Once the %388 [**2_ST_13**] is triggered it activates the %389 [**2_Smr_13**] to collide with itself.
- Once the %388 [**2_ST_14**] is triggered it activates the %389 [**2_Smr_14**] to collide with itself.
- Once the %388 [**2_ST_15**] is triggered it activates the %389 [**2_Smr_15**] to collide with itself.
- Once the %388 [**2_ST_16**] is triggered it activates the %389 [**2_Smr_16**] to collide with itself.
- Once the %388 [**2_ST_17**] is triggered it activates the %389 [**2_Smr_17**] to collide with itself.
- Once the %388 [**2_ST_18**] is triggered it activates the %389 [**2_Smr_18**] to collide with itself.
- Once the %388 [**2_ST_19**] is triggered it activates the %389 [**2_Smr_19**] to collide with itself.
- Once the %388 [**2_ST_20**] is triggered it activates the %389 [**2_Smr_20**] to collide with itself.

### **Interactables**:
- %166 [**2_LEVER_1**] opens %167 [**2_SD_1**].
- Has a %360 [**2_MO_1**] when moved at a specific place can block %196 [**2_SdF_1**] from flowing further.
- Has 3 %174 [**2_PPF_1, 2_PPF_2, 2_PPF_3**] at certain places.
- Has a %15 [**2_SS_1**] which gives %96 to the player.

 
### **Events:**
- %391",3/30/2021 5:55:06 AM,3/31/2023 7:41:26 AM
141373,301,4,223,,,LC3,"### **Obstacles:**
- Has 2 %177 [**3_BB_1, 3_BB_2**] at specific places.
- Has 2 %196 [**3_SdF_1, 3_SdF_2**] at specific places.
- Has 3 %176 [**3_SPIKES_1 to 3_SPIKES_7**] at certain areas.
- Has 3 %178 littered across the area, The %388 [**3_ST_1, 3_ST_2, 3_ST_3**]. The %389 [**3_Smr_1, 3_Smr_2, 3_Smr_3**]
- Once the %388 [**3_ST_1**] is triggered it activates the %389 [**3_Smr_1**] to collide with itself.
- Once the %388 [**3_ST_2**] is triggered it activates the %389 [**3_Smr_2**] to collide with itself.
- Once the %388 [**3_ST_3**] is triggered it activates the %389 [**3_Smr_3**] to collide with itself.

### **Interactables:**
- Has 7 %174 [**3_PPF_1 to 3_PPF_7**] at certain areas.
- Has a %168 [**3_SP_1**] at a specific area.
- Has 4 %167 [**3_SD_1, 3_SD_2, 3_SD_3, 3_SD_4**].
- %194 [**3_TE_1**] once activated the %167 [**3_SD_1, 3_SD_2**] opens for a duration.
- %194 [**3_TE_2**] once activated the %347 [**3_TPF_1**] retracts to its designated area for a duration.
- Has 4 %167 [**3_SD_1, 3_SD_2, 3_SD_3, 3_SD_4**].


### **Breakables:**
- Has a %164 [**3_BSF_1**] at a specific place.
- Has 3 %163 [**3_BSW_1, 3_BSW_2, 3_BSW_3**] at certain places.
- Has %201 [**3_BkBW_1**] at a specific place.
- %387 [**3_HS_1, 3_HS_2, 3_HS_3**] at specific places.
- %360 [**3_MO_1**] when moved to a specific place can block %196 [**3_SdF_2**] from flowing further.
- Has a %165 [**3_BWW_1**] at a specific area.

### **Events:**
- The %206 [ %390 ] is initially disabled. Activates once the player enters the trigger zone and closes both %167 [**3_SD_3, 3_SD_4**]. Opens after finishing the event.",3/30/2021 5:55:16 AM,3/31/2023 7:41:27 AM
141373,302,4,223,,,LC4,"### **Obstacles:**
- Has 2 %198 [**4_AS_1, 4_AS_2**] at a certain area.
- Has 3 %177 [**4_BB_1, 4_BB_2, 4_BB_3**] littered across an area.
- Has 14 %176 [**4_SPIKES_1 to 4_SPIKES_14**] scattered across certain areas.


### **Interactables:**
- Has a %166 [**4_LEVER_1**] opens %167 [**4_SD_1**].
- Has a %193 [**4_CW_1**] at a specific place.
- After breaking the %354 [**4_Bkd_1**] the %193 [**4_CW_1**] hangs down and opens %167 [**4_SD_2**].
- Has 17 %174 [**4_PPF_1 to 4_PPF_17**] scattered across certain areas.

### **Breakables:**
- Has a %354 [**4_Bkd_1**]
- %354 [**4_Bkd_1**] supports %193 [**4_CW_1**].
- Has a %201 [**4_BkBW_1**] at a specific place.
- Has 2 %163 [**4_BSW_1, 4_BSW_2**] at specific places.


**Mini Changelogs:**
- August 4, 2021. 3:48 PM:
Changes: %201 [**4_BkBW_1**] to %397 [**4_BkBG_1**]",3/30/2021 5:57:48 AM,3/31/2023 7:41:27 AM
141373,303,4,223,,,LC5,"### **Obstacles:**
- Has 8 %198 [**5_AS_1 to 5_AS_9**] littered across certain areas.
- Has a %177 [**5_BB_1**] at a specific place.
- Has a %176 [**5_SPIKES_1 to 5_SPIKES_6**] littered across certain areas.

### **Interactables:**
- Has 2 %167 [**5_SD_1, 5_SD_2**].
- Has a %15 [**5_SS_1**] which gives %104.
- Has a %168 [**5_SP_1**].





### **Breakables:**
- Has %201 [**5_BkBW_1**] at a specific place.
- %190 [**5_ELEV_1**] with %191 [**5_TLEVER_1, 5_TLEVER_3**] to call the elevator towards themselves and %191 [**5_TLEVER_2**] to change its movement direction.

### **Events:**
- Boss Fight Tukko
 




**Mini Changelogs:**

- August 4, 2021: 
Addition: Added 1 more %198 [5_AS_9]. 
Reason: Missed labelling one.",3/30/2021 5:57:57 AM,3/31/2023 7:41:27 AM
141373,304,4,223,,,LC6,"### **Obstacles:**
- Has 4 %177 [**6_BB_1, 6_BB_2, 6_BB_3, 6_BB_4**] at certain areas.
- Has 20 %178 scattered across the scene. The %388 [**6_ST_1 to 6_ST_20**]. The %389 [**6_Smr_1 to 6_Smr_20**].
- Once the %388 [**6_ST_1**] is triggered it activates the %389 [**6_Smr_1**] to collide with itself.
- Once the %388 [**6_ST_2**] is triggered it activates the %389 [**6_Smr_2**] to collide with itself.
- Once the %388 [**6_ST_3**] is triggered it activates the %389 [**6_Smr_3**] to collide with itself.
- Once the %388 [**6_ST_4**] is triggered it activates the %389 [**6_Smr_4**] to collide with itself.
- Once the %388 [**6_ST_5**] is triggered it activates the %389 [**6_Smr_5**] to collide with itself.
- Once the %388 [**6_ST_6**] is triggered it activates the %389 [**6_Smr_6**] to collide with itself.
- Once the %388 [**6_ST_7**] is triggered it activates the %389 [**6_Smr_7**] to collide with itself.
- Once the %388 [**6_ST_8**] is triggered it activates the %389 [**6_Smr_8**] to collide with itself.
- Once the %388 [**6_ST_9**] is triggered it activates the %389 [**6_Smr_9**] to collide with itself.
- Once the %388 [**6_ST_10**] is triggered it activates the %389 [**6_Smr_10**] to collide with itself.
- Once the %388 [**6_ST_11**] is triggered it activates the %389 [**6_Smr_11**] to collide with itself.
- Once the %388 [**6_ST_12**] is triggered it activates the %389 [**6_Smr_12**] to collide with itself.
- Once the %388 [**6_ST_13**] is triggered it activates the %389 [**6_Smr_13**] to collide with itself.
- Once the %388 [**6_ST_14**] is triggered it activates the %389 [**6_Smr_14**] to collide with itself.
- Once the %388 [**6_ST_15**] is triggered it activates the %389 [**6_Smr_15**] to collide with itself.
- Once the %388 [**6_ST_16**] is triggered it activates the %389 [**6_Smr_16**] to collide with itself.
- Once the %388 [**6_ST_17**] is triggered it activates the %389 [**6_Smr_17**] to collide with itself.
- Once the %388 [**6_ST_18**] is triggered it activates the %389 [**6_Smr_18**] to collide with itself.
- Once the %388 [**6_ST_19**] is triggered it activates the %389 [**6_Smr_19**] to collide with itself.
- Once the %388 [**6_ST_20**] is triggered it activates the %389 [**6_Smr_20**] to collide with itself.
- Has 5 %176 [**6_SPIKES_1 to 6_SPIKES_5**]


### **Interactables:**
- Has 2 %260 [**6_DG_1, 6_DG_2**] at a specific area.
- Has 2 %321 [**6_PS__1, 6_PS_2**] at specific places.
- Has 3 %174 [**6_PPF_1, 6_PPF_2, 6_PPF_3**]
- Has a %361 [**6_SF_1**] at a specific place.
- Has 2 %167 [**6_SD_1, 6_SD_2**]
- Has a %168 [**6_SP_1**] at a specific place.
- Has a %182 [**6_WS_1**] at a specific place.
- %182 [**6_WS_1**] opens %167 [**6_SD_1**].
- %321 [**6_PS_1**] opens %167 [**6_SD_2**].
- %321 [**6_PS_1**] opens %361 [**6_SF_1**].

### **Breakables:**
- %163 [**6_BSW_1**] at a specific area.
- %164 [**6_BSF_1, 6_BSF_2, 6_BSF_3, 6_BSF_4**] littered across the scene.

**Mini Changelogs:**
- August 4, 2021, 1:30 PM :
Changes: At Scene 6: The %176 [6_SPIKES_2, 6_SPIKES_6] changed to %177 [6_BB_1, 6_BB_2].
Name Change %176 From [6_SPIKES_3] to [6_SPIKES_2], From [6_SPIKES_4] to [6_SPIKES_3], From [6_SPIKES_5] to [6_SPIKES_4] and from [6_SPIKES_7] to [6_SPIKES_5].
Reason: Adjusting to the Game Designer's Plan.",3/30/2021 5:58:19 AM,3/31/2023 7:41:27 AM
141373,305,4,223,,,LC7,"### **Obstacles:**
- Has 3 %176 [**7_SPIKES_1 to 7_SPIKES_3**]
- %176 [**7_SPIKES_1, 7_SPIKES_2**] that extends and retracts whenever the player enters its range.

### **Interactables:**
- Has a %207 [**7_KSF_2**] at a specific place.
- Has a %174 [**7_PPF_1**] at a specific place.
- Has 2 %167 [**7_SD_1, 7_SD_2**] at a specific area.

### **Event:**
- Boss Pharoah",3/30/2021 5:58:27 AM,3/31/2023 7:41:27 AM
141373,306,12,85,,,Breakable Veins,Veins that holds an item in place which it releases upon breaking.,3/30/2021 7:12:42 AM,3/31/2023 7:41:15 AM
141373,307,1,279,,,TR1_BZ_1,"Event Type: %206
Total Waves: **3**

**Wave 1**
- Spawn **2** %10 after **2 sec**
- Spawn **2** %10 after **3 sec**
- Start next wave when **2 enemies** are left after all are spawned

**Wave 2**
- Spawn **2** %310  after **1 sec**
- Spawn **2** %10 after **0 sec**
- Start next wave when **no enemies** are left after all are spawned

**Wave 3**
- Spawn **2** %310  after **1 sec**
- Spawn **2** %10 after **0 sec**
- Spawn **2** %10 after **0.75 sec**",3/30/2021 9:12:21 AM,3/31/2023 7:41:20 AM
141373,308,10,14,,,Horizontal Passageway,Walking towards its trigger will begin scene change and an illusion where the player is walking between two scenes,3/31/2021 6:25:25 AM,3/31/2023 7:41:30 AM
141373,309,1,280,,,TR2_Boss_1,"Upon Entering Its trigger a Cinematic Intro for %157 Boss fight occurs. as %167 [**2_Door_2**,**2_Door_3**] closes. Player will not be able to control its character during this cinematic.
After Defeating %157, %159 will have its intro cinematic for the next segment of the fight. 
After Defeating %159, %11 will have its intro cinematic for the next segment of the fight.
During %11 's Phase 3 Transition [???] are destroyed via Timeline. This state is saved after boss fight.
After Defeating %11, %167 [**2_Door_2**,**2_Door_3**] opens.",3/31/2021 6:30:53 AM,3/31/2023 7:41:20 AM
141373,310,11,7,,,Skeleton Archer,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1cd74m63nJ8ZgtFh5wX1Qa0RPcr64NYDQ/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1Rrew5y5rVEfa6Rtrs8mr8kjjVcRFqraM/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)

**Mini Changelog:**
September 22, 2022
- Changes: Updated documents' format; Added Design Document.
Reason: Outdated document format.",04/05/2021 7:12,3/31/2023 7:41:49 AM
141373,311,13,,,,Debug Tools,,04/07/2021 3:23,3/31/2023 7:42:10 AM
141373,312,12,311,,,Debug Window,"- [Button]	Full Health 
- [Button]	Add 100 Soul Essence 
- [Button]	Reduce 100 Soul Essence 
- [Button]	Empty Soul Essence
- [Button]	Configure Primary Skills -> Opens sub window for skills
					- [Toggle] Skill Name
- [Toggle]	Auto Kill Damage
- [+ -]		P",04/07/2021 3:23,3/31/2023 7:42:10 AM
141373,313,12,86,,,Poison Mushroom,"When the %9 touches it, poison cloud is released after a delay, which deals damage. This Behavior resets a few seconds after it releases the poison cloud.",04/07/2021 6:02,3/31/2023 7:41:38 AM
141373,314,12,311,,,Characters Editor,,04/07/2021 6:32,3/31/2023 7:42:10 AM
141373,315,12,14,,,Eye Sentry Binding,"A number of %122 binds the switch, upon killing all the %122 the binds loosen setting the switch free and stuff activates.",05/04/2021 5:48,3/31/2023 7:41:29 AM
141373,316,1,86,,,Spinning Spike Platform,A Platform that spins in place with spikes on its end,05/04/2021 5:49,3/31/2023 7:41:39 AM
141373,317,12,86,,,Shadow Cloud,When %9 Falls here they just die,05/04/2021 5:51,3/31/2023 7:41:39 AM
141373,318,10,219,,,Sequence Platform Puzzle,"A Sequence of Disappear Platform that will only reveal some platform when %9 has ""landed"" on a specified platform",05/04/2021 5:53,3/31/2023 7:41:22 AM
141373,319,12,14,,,Illusion Platform,Can Disappear/Reapear like magic rather than crumbling,05/04/2021 7:20,3/31/2023 7:41:30 AM
141373,320,10,219,,,Interval Illusion Obstacle,A group of %319 with spikes that appears in a sequence in intervals when the player Jumps Double Jumps and Wall Jumps.,05/04/2021 7:22,3/31/2023 7:41:22 AM
141373,321,12,14,,,Pull Switch,A %172 that when pulled to the certain extent activates certain things,05/04/2021 7:47,3/31/2023 7:41:36 AM
141373,322,12,85,,,Crumbling Wall,A Wall with an Slime create patrolling around it. Kill the Slime and the wall crumbles. After a few second the wall reforms together with the slime,05/05/2021 3:47,3/31/2023 7:41:16 AM
141373,323,12,14,,,Folding Platform,Has two orientation to switch from. Rotates to a specific orientation either via interpolation or instantatious,05/06/2021 6:11,3/31/2023 7:41:29 AM
141373,324,12,85,,,Breakable Bone Wall,Can be destroyed by all means of attack.,5/21/2021 10:20:51 AM,3/31/2023 7:41:14 AM
141373,325,12,176,,,Bone Spikes,The bone variant of the %176 .,5/24/2021 5:53:58 AM,3/31/2023 7:41:39 AM
141373,326,12,207,,,Fragment 1,,5/24/2021 10:34:47 AM,3/31/2023 7:41:56 AM
141373,327,10,29,,,Camera Peeking,"When the %9 presses its up or down button for x duration while idle, apply positive or negative offset to the camera respectively",5/25/2021 2:13:09 AM,3/31/2023 7:42:03 AM
141373,328,1,271,,,GY2_BZ1,"Event Type: %206 
Total Waves: **3**

**Wave 1**

- Spawn **2** %329 after **3 sec**
- Spawn **1** %329 after **4 sec**
- Spawn next wave when **No enemies** are left after all spawned

**Wave 2**

- Spawn **1** %329 after **2 sec**
- Spawn **1** %329 after **2.50 sec**
- Spawn **1** %329 after **3 sec**
- Spawn **1** %329 after **3.50 sec**
- Spawn **1** %329 after **4 sec**
- Spawn next wave when **no enemies** are left after all spawned

**Wave 3**

- Spawn **2** %329 after **2 sec**
- Spawn **2** %329 after **3 sec**
- Spawn **2** %329 after **3.50 sec**
- Spawn %187 when **no enemies** are left after all spawned",5/25/2021 6:12:41 AM,3/31/2023 7:41:18 AM
141373,329,11,7,,,Zombie Boy,"Minion Documents:

This minion has 2 variations.

- [Design Document](https://docs.google.com/document/d/1yYjCz0VGkXXTmmPPIsiMJVToK5uxpC3D/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/112id-i6fv7wqjEpP6_0KyulQxqYByiUo/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)

**Mini Changelog:**
September 23, 2022
- Changes: Long awaited name change in HackNPlan. From [**Zombie 3**] to [**Zombie Boy**]
Reason: To update to current Minion name

- Changes: Updated documents' format; Added Design Document.
Reason: Outdated document format.",5/25/2021 9:08:22 AM,3/31/2023 7:41:52 AM
141373,330,4,221,,,TOTO1,"### **Obstacles:**
- Has 5 %177 [**1_BB_1, 1_BB_2, 1_BB_3, 1_BB_4, 1_BB_5**]
- Has 21 %176 [**1_SPIKES_1 to 1_SPIKES_21**] scattered across the area.
- Has 50 %400 [**1_STrp_1, 1_STrp_50**] scattered across the area.
- %400 [**1_STrp_2, 1_STrp_3**] are triggered and then activated simultaneously.
- %400 [**1_STrp_4, 1_STrp_5**] are triggered and then activated simultaneously.
- %400 [**1_STrp_7, 1_STrp_8**] are triggered and then activated simultaneously.
- %400 [**1_STrp_10, 1_STrp_11, 1_STrp_12**] are triggered and then activated simultaneously.
- %400 [**1_STrp_14, 1_STrp_15, 1_STrp_16**] are triggered and then activated simultaneously.
- %400 [**1_STrp_21, 1_STrp_22**] are triggered and then activated simultaneously.
- %400 [**1_STrp_23, 1_STrp_26**] are triggered and then activated simultaneously.
- %400 [**1_STrp_24, 1_STrp_25**] are triggered and then activated simultaneously.
- %400 [**1_STrp_27, 1_STrp_28, 1_STrp_29**] are triggered and then activated simultaneously.
- %400 [**1_STrp_30, 1_STrp_31, 1_STrp_32**] are triggered and then activated simultaneously.
- %400 [**1_STrp_36, 1_STrp_37**] are triggered and then activated simultaneously.
- %400 [**1_STrp_38, 1_STrp_39, 1_STrp_40, 1_STrp_41**] are triggered and then activated simultaneously.
- %400 [**1_STrp_42, 1_STrp_43, 1_STrp_44, 1_STrp_45, 1_STrp_46**] are triggered and then activated simultaneously.
- %400 [**1_STrp_47, 1_STrp_48**] are triggered and then activated simultaneously.


### **Interactables:**
- Has 3 %377 [**1_BPF_1, 1_BPF_2, 1_BPF_3**] littered at certain areas.
- %315 [**1_ESB_1**] after it dies, the %397 [**1_BkBG_1**] collapses.
- %315 [**1_ESB_2**] and the Blob from %377 [**1_BPF_3**] can respawn seconds later after it dies. The %201 [**1_BkBW_3**] and %377 [**1_BPF_3**] collapses and then respawns seconds later together with the eye or blob.
- %315 [**1_ESB_3**] after it dies, the %397 [**1_BkBG_2**] collapses.
- %399 [**1_ME_1**] after it dies, the %201 [**1_BkBW_1**] collapses.
- %399 [**1_ME_2**] after it dies, the %201 [**1_BkBW_5**] collapses.
- %399 [**1_ME_3**] after it dies, the %201 [**1_BkBW_4**] collapses.
- Has 5 %174 [**1_PPF_1, 1_PPF_2, 1_PPF_3, 1_PPF_4, 1_PPF_5**] at certain areas.
- %202 [**1_SPF_1**] after hitting the eye it will release the platform and will drop on %177 [**1_BB_3**] and becomes a platform.
- Has a %168 [**1_SP_1**] at a specific place.


### **Breakables:**
- Has 6 %201 [**1_BkBW_1 to 1_BkBW_6**] littered across the area.
- Has 2 %397 [**1_BkBG_1, 1_BkBG_2**] at certain areas.
- Has 5 %163 [**1_BSW_1, 1_BSW_2, 1_BSW_3, 1_BSW_4, 1_BSW_5**] littered across the area.
- Has 8 %164 [**1_BSF_1 to 1_BSF_8**] littered across the scene.

### **Connects to:**
- %383 [**1_AG_1**] connects to %214.",5/28/2021 3:40:10 AM,3/31/2023 7:41:24 AM
141373,331,4,221,,,TOTO2,"### **Obstacles:**
- Has a %177 [**2_BB_1**] at a specific place.
- Has 6 %176 [**2_SPIKES_1 to 2_SPIKES_6**] littered at certain areas.
- Has 13 %400 [**2_STrp_1 to 2_STrp_13**] littered at certain areas.
- %400 [**2_STrp_2, 2_STrp_3**] are triggered and then activated simultaneously.
- %400 [**2_STrp_4, 2_STrp_5**] are triggered and then activated simultaneously.
- %400 [**2_STrp_6 to 2_STrp_11**] are triggered and then activated simultaneously.
- %400 [**2_STrp_12, 2_STrp_13**] are triggered and then activated simultaneously.

### **Interactables:**
- %315 [**2_ESB_1**] when it dies and then respawns seconds later, the %201 [**2_BkBW_1**] collapses and then respawns with the Eye.
- Has 5 %174 [**2_PPF_1, 2_PPF_2, 2_PPF_3, 2_PPF_4, 2_PPF_5**] littered at certain areas.
- Has a %168 [**2_SP_1**] at a specific place.


### **Breakables:**
- Has a %201 [**2_BkBW_1**] at a specific place.

### **Events:**
- The %402 [**2_BBBW_1, 2_BBBW_2**] are initially closed. Will open after defeating %403.
- The %402 [**2_BBBW_3, 2_BBBW_4**] are initially opened. Closes when the player enters the trigger area 1. Will open again after defeating %403.

**Mini Changelog:**
- September 7, 2021 - Tuesday:
Added: %402 [**2_BBBW_1, 2_BBBW_2, 2_BBBW_3, 2_BBBW_4**].
Added: Event: TOTO2_Boss_1.",5/28/2021 3:40:23 AM,3/31/2023 7:41:24 AM
